"","campo","code","name","percent"
"1842","Arquitectura y Urbanismo y paisajismo","27","Profesionales de las tecnologías de la información",1.14
"1843","Arquitectura y Urbanismo y paisajismo","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",0.97
"1844","Arquitectura y Urbanismo y paisajismo","43","Otros empleados administrativos sin tareas de atención al público",0.96
"1845","Arquitectura y Urbanismo y paisajismo","51","Trabajadores asalariados de los servicios de restauración",0.83
"1846","Arquitectura y Urbanismo y paisajismo","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.82
"1847","Arquitectura y Urbanismo y paisajismo","83","Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados
móviles, y marineros",0.67
"1848","Arquitectura y Urbanismo y paisajismo","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",0.66
"1849","Arquitectura y Urbanismo y paisajismo","13","Directores de producción y operaciones",0.57
"1850","Arquitectura y Urbanismo y paisajismo","72","Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y
afines",0.57
"1851","Arquitectura y Urbanismo y paisajismo","15","Directores y gerentes de otras empresas de servicios no clasificados bajo otros epígrafes",0.35
"1852","Arquitectura y Urbanismo y paisajismo","99",NA,0.35
"1853","Arquitectura y Urbanismo y paisajismo","21","Profesionales de la salud",0.29
"1854","Arquitectura y Urbanismo y paisajismo","23","Otros profesionales de la enseñanza",0.29
"1855","Arquitectura y Urbanismo y paisajismo","95","Peones agrarios, forestales y de la pesca",0.13
"1856","Ingeniería geomática, topografía y cartografía","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",47.35
"1857","Ingeniería geomática, topografía y cartografía","31","Técnicos de las ciencias y de las ingenierías",9.03
"1858","Ingeniería geomática, topografía y cartografía","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",7.44
"1859","Ingeniería geomática, topografía y cartografía","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",4.76
"1860","Ingeniería geomática, topografía y cartografía","33","Técnicos sanitarios y profesionales de las terapias alternativas",4.25
"1861","Ingeniería geomática, topografía y cartografía","27","Profesionales de las tecnologías de la información",3.94
"1862","Ingeniería geomática, topografía y cartografía","23","Otros profesionales de la enseñanza",3.44
"1863","Ingeniería geomática, topografía y cartografía","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",2.97
"1864","Ingeniería geomática, topografía y cartografía","35","Representantes, agentes comerciales y afines",2.41
"1865","Ingeniería geomática, topografía y cartografía","12","Directores de departamentos administrativos y comerciales",2.21
"1866","Ingeniería geomática, topografía y cartografía","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",2.21
"1867","Ingeniería geomática, topografía y cartografía","71","Trabajadores en obras estructurales de construcción y afines",1.72
"1868","Ingeniería geomática, topografía y cartografía","77","Trabajadores de la industria de la alimentación, bebidas y tabaco",1.37
"1869","Ingeniería geomática, topografía y cartografía","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",1.17
"1870","Ingeniería geomática, topografía y cartografía","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",1.17
"1871","Ingeniería geomática, topografía y cartografía","43","Otros empleados administrativos sin tareas de atención al público",0.97
"1872","Ingeniería geomática, topografía y cartografía","97","Peones de las industrias manufactureras",0.95
"1873","Ingeniería geomática, topografía y cartografía","52","Dependientes en tiendas y almacenes",0.54
"1874","Ingeniería geomática, topografía y cartografía","57","Otros trabajadores de los cuidados a las personas",0.45
"1875","Ingeniería geomática, topografía y cartografía","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.41
"1876","Ingeniería geomática, topografía y cartografía","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",0.41
"1877","Ingeniería geomática, topografía y cartografía","59","Trabajadores de los servicios de protección y seguridad",0.41
"1878","Ingeniería geomática, topografía y cartografía","74","Mecánicos y ajustadores de maquinaria",0.41
"1879","Arquitectura técnica","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",36.57
"1880","Arquitectura técnica","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",8.98
"1881","Arquitectura técnica","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",8.24
"1882","Arquitectura técnica","31","Técnicos de las ciencias y de las ingenierías",7.17
"1883","Arquitectura técnica","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",4
"1884","Arquitectura técnica","43","Otros empleados administrativos sin tareas de atención al público",3.02
"1885","Arquitectura técnica","59","Trabajadores de los servicios de protección y seguridad",3.02
"1886","Arquitectura técnica","34","Profesionales de apoyo en finanzas y matemáticas",3
"1887","Arquitectura técnica","35","Representantes, agentes comerciales y afines",2.86
"1888","Arquitectura técnica","27","Profesionales de las tecnologías de la información",2.25
"1889","Arquitectura técnica","13","Directores de producción y operaciones",2.16
"1890","Arquitectura técnica","81","Operadores de instalaciones y maquinaria fijas",1.92
"1891","Arquitectura técnica","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",1.83
"1892","Arquitectura técnica","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",1.67
"1893","Arquitectura técnica","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",1.63
"1894","Arquitectura técnica","23","Otros profesionales de la enseñanza",1.3
"1895","Arquitectura técnica","71","Trabajadores en obras estructurales de construcción y afines",1.3
"1896","Arquitectura técnica","52","Dependientes en tiendas y almacenes",1.02
"1897","Arquitectura técnica","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",1
"1898","Arquitectura técnica","12","Directores de departamentos administrativos y comerciales",0.93
"1899","Arquitectura técnica","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.82
"1900","Arquitectura técnica","25","Profesionales en derecho",0.75
"1901","Arquitectura técnica","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.74
"1902","Arquitectura técnica","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",0.51
"1903","Arquitectura técnica","62","Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)",0.51
"1904","Arquitectura técnica","58","Trabajadores de los servicios personales",0.49
"1905","Arquitectura técnica","74","Mecánicos y ajustadores de maquinaria",0.47
"1906","Arquitectura técnica","75","Trabajadores especializados en electricidad y electrotecnología",0.47
"1907","Arquitectura técnica","93","Ayudantes de preparación de alimentos",0.32
"1908","Arquitectura técnica","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.25
"1909","Arquitectura técnica","57","Otros trabajadores de los cuidados a las personas",0.2
"1910","Arquitectura técnica","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",0.19
"1911","Arquitectura técnica","99",NA,0.19
"1912","Arquitectura técnica","42","Empleados de bibliotecas, servicios de correos y afines",0.13
"1913","Arquitectura técnica","00","Ocupaciones militares",0.11
"1914","Ingeniería civil","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",41.28
"1915","Ingeniería civil","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",9.79
"1916","Ingeniería civil","31","Técnicos de las ciencias y de las ingenierías",7.68
"1917","Ingeniería civil","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",6.44
"1918","Ingeniería civil","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",5.97
"1919","Ingeniería civil","13","Directores de producción y operaciones",2.83
"1920","Ingeniería civil","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",2.47
"1921","Ingeniería civil","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",1.84
"1922","Ingeniería civil","27","Profesionales de las tecnologías de la información",1.83
"1923","Ingeniería civil","35","Representantes, agentes comerciales y afines",1.8
"1924","Ingeniería civil","25","Profesionales en derecho",1.57
"1925","Ingeniería civil","33","Técnicos sanitarios y profesionales de las terapias alternativas",1.39
"1926","Ingeniería civil","12","Directores de departamentos administrativos y comerciales",1.3
"1927","Ingeniería civil","00","Ocupaciones militares",1.17
"1928","Ingeniería civil","34","Profesionales de apoyo en finanzas y matemáticas",1.13
"1929","Ingeniería civil","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",1.08
"1930","Ingeniería civil","52","Dependientes en tiendas y almacenes",0.94
"1931","Ingeniería civil","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",0.83
"1932","Ingeniería civil","71","Trabajadores en obras estructurales de construcción y afines",0.75
"1933","Ingeniería civil","23","Otros profesionales de la enseñanza",0.67
"1934","Ingeniería civil","59","Trabajadores de los servicios de protección y seguridad",0.67
"1935","Ingeniería civil","51","Trabajadores asalariados de los servicios de restauración",0.63
"1936","Ingeniería civil","73","Soldadores, chapistas, montadores de estructuras metálicas, herreros, elaboradores de
herramientas y afines",0.62
"1937","Ingeniería civil","15","Directores y gerentes de otras empresas de servicios no clasificados bajo otros epígrafes",0.58
"1938","Ingeniería civil","21","Profesionales de la salud",0.52
"1939","Ingeniería civil","43","Otros empleados administrativos sin tareas de atención al público",0.48
"1940","Ingeniería civil","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",0.47
"1941","Ingeniería civil","58","Trabajadores de los servicios personales",0.39
"1942","Ingeniería civil","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",0.35
"1943","Ingeniería civil","81","Operadores de instalaciones y maquinaria fijas",0.35
"1944","Ingeniería civil","92","Otro personal de limpieza",0.34
"1945","Ingeniería civil","97","Peones de las industrias manufactureras",0.33
"1946","Ingeniería civil","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",0.32
"1947","Ingeniería civil","72","Trabajadores de acabado de construcciones e instalaciones (excepto electricistas), pintores y
afines",0.32
"1948","Ingeniería civil","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.31
"1949","Ingeniería civil","96","Peones de la construcción y de la minería",0.24
"1950","Ingeniería civil","98","Peones del transporte, descargadores y reponedores",0.19
"1951","Ingeniería civil","74","Mecánicos y ajustadores de maquinaria",0.14
"1952","Ingeniería agraria y agroalimentaria","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",26.43
"1953","Ingeniería agraria y agroalimentaria","31","Técnicos de las ciencias y de las ingenierías",19.01
"1954","Ingeniería agraria y agroalimentaria","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",7.67
"1955","Ingeniería agraria y agroalimentaria","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",7.23
"1956","Ingeniería agraria y agroalimentaria","21","Profesionales de la salud",5.18
"1957","Ingeniería agraria y agroalimentaria","97","Peones de las industrias manufactureras",4.3
"1958","Ingeniería agraria y agroalimentaria","35","Representantes, agentes comerciales y afines",3.96
"1959","Ingeniería agraria y agroalimentaria","13","Directores de producción y operaciones",3.48
"1960","Ingeniería agraria y agroalimentaria","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",3.37
"1961","Ingeniería agraria y agroalimentaria","33","Técnicos sanitarios y profesionales de las terapias alternativas",3.33
"1962","Ingeniería agraria y agroalimentaria","52","Dependientes en tiendas y almacenes",3.19
"1963","Ingeniería agraria y agroalimentaria","43","Otros empleados administrativos sin tareas de atención al público",2.1
"1964","Ingeniería agraria y agroalimentaria","27","Profesionales de las tecnologías de la información",1.78
"1965","Ingeniería agraria y agroalimentaria","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",1.78
"1966","Ingeniería agraria y agroalimentaria","77","Trabajadores de la industria de la alimentación, bebidas y tabaco",1.66
"1967","Ingeniería agraria y agroalimentaria","61","Trabajadores cualificados en actividades agrícolas",1.24
"1968","Ingeniería agraria y agroalimentaria","96","Peones de la construcción y de la minería",1
"1969","Ingeniería agraria y agroalimentaria","54","Vendedores (excepto en tiendas y almacenes)",0.95
"1970","Ingeniería agraria y agroalimentaria","28","Profesionales en ciencias sociales",0.82
"1971","Ingeniería agraria y agroalimentaria","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",0.81
"1972","Ingeniería agraria y agroalimentaria","34","Profesionales de apoyo en finanzas y matemáticas",0.68
"1973","Ingeniería agrícola, agropecuaria y medio rural","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",23.42
"1974","Ingeniería agrícola, agropecuaria y medio rural","31","Técnicos de las ciencias y de las ingenierías",16.27
"1975","Ingeniería agrícola, agropecuaria y medio rural","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",10.32
"1976","Ingeniería agrícola, agropecuaria y medio rural","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",7.46
"1977","Ingeniería agrícola, agropecuaria y medio rural","61","Trabajadores cualificados en actividades agrícolas",6.06
"1978","Ingeniería agrícola, agropecuaria y medio rural","35","Representantes, agentes comerciales y afines",4.77
"1979","Ingeniería agrícola, agropecuaria y medio rural","13","Directores de producción y operaciones",4.51
"1980","Ingeniería agrícola, agropecuaria y medio rural","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",2.26
"1981","Ingeniería agrícola, agropecuaria y medio rural","51","Trabajadores asalariados de los servicios de restauración",2.13
"1982","Ingeniería agrícola, agropecuaria y medio rural","21","Profesionales de la salud",2.09
"1983","Ingeniería agrícola, agropecuaria y medio rural","52","Dependientes en tiendas y almacenes",1.73
"1984","Ingeniería agrícola, agropecuaria y medio rural","59","Trabajadores de los servicios de protección y seguridad",1.67
"1985","Ingeniería agrícola, agropecuaria y medio rural","43","Otros empleados administrativos sin tareas de atención al público",1.65
"1986","Ingeniería agrícola, agropecuaria y medio rural","95","Peones agrarios, forestales y de la pesca",1.43
"1987","Ingeniería agrícola, agropecuaria y medio rural","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",1.35
"1988","Ingeniería agrícola, agropecuaria y medio rural","23","Otros profesionales de la enseñanza",1.17
"1989","Ingeniería agrícola, agropecuaria y medio rural","25","Profesionales en derecho",1.13
"1990","Ingeniería agrícola, agropecuaria y medio rural","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",1.12
"1991","Ingeniería agrícola, agropecuaria y medio rural","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",1.11
"1992","Ingeniería agrícola, agropecuaria y medio rural","97","Peones de las industrias manufactureras",1.04
"1993","Ingeniería agrícola, agropecuaria y medio rural","00","Ocupaciones militares",0.99
"1994","Ingeniería agrícola, agropecuaria y medio rural","54","Vendedores (excepto en tiendas y almacenes)",0.91
"1995","Ingeniería agrícola, agropecuaria y medio rural","12","Directores de departamentos administrativos y comerciales",0.84
"1996","Ingeniería agrícola, agropecuaria y medio rural","27","Profesionales de las tecnologías de la información",0.69
"1997","Ingeniería agrícola, agropecuaria y medio rural","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.66
"1998","Ingeniería agrícola, agropecuaria y medio rural","34","Profesionales de apoyo en finanzas y matemáticas",0.65
"1999","Ingeniería agrícola, agropecuaria y medio rural","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",0.54
"2000","Ingeniería agrícola, agropecuaria y medio rural","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",0.48
"2001","Ingeniería agrícola, agropecuaria y medio rural","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.43
"2002","Ingeniería agrícola, agropecuaria y medio rural","28","Profesionales en ciencias sociales",0.37
"2003","Ingeniería agrícola, agropecuaria y medio rural","56","Trabajadores de los cuidados a las personas en servicios de salud",0.37
"2004","Ingeniería agrícola, agropecuaria y medio rural","83","Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados
móviles, y marineros",0.36
"2005","Ingeniería horticultura y jardinería","31","Técnicos de las ciencias y de las ingenierías",21.46
"2006","Ingeniería horticultura y jardinería","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",15.99
"2007","Ingeniería horticultura y jardinería","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",6.44
"2008","Ingeniería horticultura y jardinería","59","Trabajadores de los servicios de protección y seguridad",6.32
"2009","Ingeniería horticultura y jardinería","35","Representantes, agentes comerciales y afines",5.71
"2010","Ingeniería horticultura y jardinería","33","Técnicos sanitarios y profesionales de las terapias alternativas",5.19
"2011","Ingeniería horticultura y jardinería","95","Peones agrarios, forestales y de la pesca",4.91
"2012","Ingeniería horticultura y jardinería","61","Trabajadores cualificados en actividades agrícolas",4.8
"2013","Ingeniería horticultura y jardinería","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",4.78
"2014","Ingeniería horticultura y jardinería","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",4.15
"2015","Ingeniería horticultura y jardinería","83","Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados
móviles, y marineros",4.15
"2016","Ingeniería horticultura y jardinería","43","Otros empleados administrativos sin tareas de atención al público",3.64
"2017","Ingeniería horticultura y jardinería","34","Profesionales de apoyo en finanzas y matemáticas",3.55
"2018","Ingeniería horticultura y jardinería","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",3.3
"2019","Ingeniería horticultura y jardinería","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",3.25
"2020","Ingeniería horticultura y jardinería","93","Ayudantes de preparación de alimentos",2.38
"2021","Ingeniería forestal y montes","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",30.08
"2022","Ingeniería forestal y montes","31","Técnicos de las ciencias y de las ingenierías",14.59
"2023","Ingeniería forestal y montes","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",10.56
"2024","Ingeniería forestal y montes","59","Trabajadores de los servicios de protección y seguridad",7.06
"2025","Ingeniería forestal y montes","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",4.05
"2026","Ingeniería forestal y montes","61","Trabajadores cualificados en actividades agrícolas",3.6
"2027","Ingeniería forestal y montes","23","Otros profesionales de la enseñanza",3.23
"2028","Ingeniería forestal y montes","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",2.76
"2029","Ingeniería forestal y montes","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",2.37
"2030","Ingeniería forestal y montes","27","Profesionales de las tecnologías de la información",2.05
"2031","Ingeniería forestal y montes","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",1.92
"2032","Ingeniería forestal y montes","51","Trabajadores asalariados de los servicios de restauración",1.54
"2033","Ingeniería forestal y montes","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",1.52
"2034","Ingeniería forestal y montes","33","Técnicos sanitarios y profesionales de las terapias alternativas",1.25
"2035","Ingeniería forestal y montes","12","Directores de departamentos administrativos y comerciales",1.24
"2036","Ingeniería forestal y montes","43","Otros empleados administrativos sin tareas de atención al público",1.19
"2037","Ingeniería forestal y montes","64","Trabajadores cualificados en actividades forestales, pesqueras y cinegéticas",1.18
"2038","Ingeniería forestal y montes","13","Directores de producción y operaciones",1.16
"2039","Ingeniería forestal y montes","34","Profesionales de apoyo en finanzas y matemáticas",1.04
"2040","Ingeniería forestal y montes","21","Profesionales de la salud",0.92
"2041","Ingeniería forestal y montes","56","Trabajadores de los cuidados a las personas en servicios de salud",0.91
"2042","Ingeniería forestal y montes","52","Dependientes en tiendas y almacenes",0.89
"2043","Ingeniería forestal y montes","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",0.86
"2044","Ingeniería forestal y montes","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.61
"2045","Ingeniería forestal y montes","96","Peones de la construcción y de la minería",0.6
"2046","Ingeniería forestal y montes","62","Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)",0.58
"2047","Ingeniería forestal y montes","28","Profesionales en ciencias sociales",0.51
"2048","Ingeniería forestal y montes","74","Mecánicos y ajustadores de maquinaria",0.51
"2049","Ingeniería forestal y montes","25","Profesionales en derecho",0.46
"2050","Ingeniería forestal y montes","35","Representantes, agentes comerciales y afines",0.43
"2051","Ingeniería forestal y montes","00","Ocupaciones militares",0.32
"2052","Veterinaria","21","Profesionales de la salud",65.09
"2053","Veterinaria","31","Técnicos de las ciencias y de las ingenierías",5.4
"2054","Veterinaria","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",4.95
"2055","Veterinaria","33","Técnicos sanitarios y profesionales de las terapias alternativas",2.88
"2056","Veterinaria","13","Directores de producción y operaciones",2.7
"2057","Veterinaria","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",2.55
"2058","Veterinaria","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",1.96
"2059","Veterinaria","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",1.94
"2060","Veterinaria","51","Trabajadores asalariados de los servicios de restauración",1.86
"2061","Veterinaria","52","Dependientes en tiendas y almacenes",1.81
"2062","Veterinaria","35","Representantes, agentes comerciales y afines",1.79
"2063","Veterinaria","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",1.07
"2064","Veterinaria","43","Otros empleados administrativos sin tareas de atención al público",1.02
"2065","Veterinaria","23","Otros profesionales de la enseñanza",0.83
"2066","Veterinaria","12","Directores de departamentos administrativos y comerciales",0.66
"2067","Veterinaria","97","Peones de las industrias manufactureras",0.62
"2068","Veterinaria","62","Trabajadores cualificados en actividades ganaderas, (incluidas avícolas, apícolas y similares)",0.54
"2069","Veterinaria","54","Vendedores (excepto en tiendas y almacenes)",0.51
"2070","Veterinaria","81","Operadores de instalaciones y maquinaria fijas",0.51
"2071","Veterinaria","95","Peones agrarios, forestales y de la pesca",0.51
"2072","Veterinaria","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",0.4
"2073","Veterinaria","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",0.4
"2074","Odontología","21","Profesionales de la salud",96.71
"2075","Odontología","13","Directores de producción y operaciones",1.41
"2076","Odontología","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",0.98
"2077","Odontología","15","Directores y gerentes de otras empresas de servicios no clasificados bajo otros epígrafes",0.9
"2078","Medicina","21","Profesionales de la salud",94.66
"2079","Medicina","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",3.77
"2080","Medicina","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.64
"2081","Medicina","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",0.47
"2082","Medicina","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",0.32
"2083","Medicina","23","Otros profesionales de la enseñanza",0.15
"2084","Enfermería","21","Profesionales de la salud",92.01
"2085","Enfermería","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",1.9
"2086","Enfermería","56","Trabajadores de los cuidados a las personas en servicios de salud",1.62
"2087","Enfermería","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.86
"2088","Enfermería","13","Directores de producción y operaciones",0.49
"2089","Enfermería","23","Otros profesionales de la enseñanza",0.36
"2090","Enfermería","31","Técnicos de las ciencias y de las ingenierías",0.32
"2091","Enfermería","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",0.24
"2092","Enfermería","29","Profesionales de la cultura y el espectáculo",0.24
"2093","Enfermería","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",0.24
"2094","Enfermería","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",0.23
"2095","Enfermería","59","Trabajadores de los servicios de protección y seguridad",0.22
"2096","Enfermería","61","Trabajadores cualificados en actividades agrícolas",0.2
"2097","Enfermería","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.19
"2098","Enfermería","58","Trabajadores de los servicios personales",0.17
"2099","Enfermería","99",NA,0.15
"2100","Enfermería","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",0.14
"2101","Enfermería","52","Dependientes en tiendas y almacenes",0.11
"2102","Enfermería","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",0.08
"2103","Enfermería","28","Profesionales en ciencias sociales",0.08
"2104","Enfermería","84","Conductores de vehículos para el transporte urbano o por carretera",0.08
"2105","Enfermería","57","Otros trabajadores de los cuidados a las personas",0.07
"2106","Ingeniería biomédica y de la salud","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",42.1
"2107","Ingeniería biomédica y de la salud","31","Técnicos de las ciencias y de las ingenierías",9.84
"2108","Ingeniería biomédica y de la salud","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",8.65
"2109","Ingeniería biomédica y de la salud","27","Profesionales de las tecnologías de la información",8.5
"2110","Ingeniería biomédica y de la salud","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",6.27
"2111","Ingeniería biomédica y de la salud","21","Profesionales de la salud",4.17
"2112","Ingeniería biomédica y de la salud","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",3.49
"2113","Ingeniería biomédica y de la salud","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",3.49
"2114","Ingeniería biomédica y de la salud","35","Representantes, agentes comerciales y afines",3.04
"2115","Ingeniería biomédica y de la salud","25","Profesionales en derecho",2.39
"2116","Ingeniería biomédica y de la salud","34","Profesionales de apoyo en finanzas y matemáticas",2.39
"2117","Ingeniería biomédica y de la salud","56","Trabajadores de los cuidados a las personas en servicios de salud",2.39
"2118","Ingeniería biomédica y de la salud","23","Otros profesionales de la enseñanza",1.75
"2119","Ingeniería biomédica y de la salud","12","Directores de departamentos administrativos y comerciales",1.52
"2120","Óptica y optometría","21","Profesionales de la salud",72.58
"2121","Óptica y optometría","52","Dependientes en tiendas y almacenes",4.81
"2122","Óptica y optometría","13","Directores de producción y operaciones",4.1
"2123","Óptica y optometría","33","Técnicos sanitarios y profesionales de las terapias alternativas",4.02
"2124","Óptica y optometría","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",2.93
"2125","Óptica y optometría","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",2.91
"2126","Óptica y optometría","12","Directores de departamentos administrativos y comerciales",1.64
"2127","Óptica y optometría","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",1.55
"2128","Óptica y optometría","31","Técnicos de las ciencias y de las ingenierías",1.41
"2129","Óptica y optometría","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",1.18
"2130","Óptica y optometría","35","Representantes, agentes comerciales y afines",0.91
"2131","Óptica y optometría","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",0.79
"2132","Óptica y optometría","43","Otros empleados administrativos sin tareas de atención al público",0.59
"2133","Óptica y optometría","51","Trabajadores asalariados de los servicios de restauración",0.59
"2134","Fisioterapia","21","Profesionales de la salud",89.4
"2135","Fisioterapia","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",3.18
"2136","Fisioterapia","59","Trabajadores de los servicios de protección y seguridad",1.19
"2137","Fisioterapia","23","Otros profesionales de la enseñanza",1.1
"2138","Fisioterapia","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",1.02
